# {"t_start": 1587789559.7062473, "env_id": "DartHopperPT-v1"} 
r,l,t
-5.323649,5,16.886561
10.572226,40,16.890438
-4.135145,8,16.892414
0.12006,5,16.896584
3.154849,15,16.902611
-5.153702,7,16.904534
-0.192503,6,16.90457
-3.67636,12,16.906608
-2.897128,6,16.908719
9.88503,14,16.912445
1.354581,13,16.912524
-2.493603,3,16.914623
-6.147646,7,16.9183
-3.345363,7,16.91838
-3.166868,5,16.924995
-5.937475,10,16.925172
-2.360457,4,16.925833
-1.704835,3,16.927742
-4.343902,4,16.933696
9.617009,31,16.933737
-0.403922,4,16.933857
-8.222417,13,16.935759
-2.522873,4,16.93584
-1.900154,3,16.940259
4.179564,10,16.942122
-3.917506,8,16.942286
-2.891018,3,16.942321
-2.550272,6,16.946277
11.354759,16,16.948131
-1.688059,6,16.94822
-2.726486,3,16.948243
-2.992108,5,16.950444
-2.719226,2,16.952572
-5.734236,6,16.954653
-1.269288,4,16.956739
0.753049,9,16.960695
6.119766,13,16.960824
-4.168713,6,16.962795
-2.228446,2,16.965174
-1.114183,8,16.971071
-3.770338,9,16.971099
0.556558,11,16.971331
-1.475838,8,16.973243
3.172438,13,16.973453
-5.082716,6,16.973612
-2.61323,3,16.977704
-3.528661,6,16.977732
-4.406909,5,16.981696
-2.613562,10,16.983835
-2.153311,6,16.983857
2.603449,7,16.988106
-0.656253,8,16.990195
-2.735656,5,16.992171
-1.693345,4,16.992244
2.024337,9,16.992329
-3.020018,7,16.992371
-2.213124,3,16.998135
1.405926,7,16.998169
-3.693925,11,17.000305
1.014565,7,17.004398
-2.595774,3,17.006315
2.306122,7,17.00632
-2.805382,7,17.006396
-5.068917,6,17.010307
3.21706,10,17.012528
-4.364842,4,17.012537
-1.86958,8,17.014632
-4.375522,15,17.019057
-1.735888,6,17.019126
-2.907922,3,17.019202
1.136075,7,17.021287
-5.234012,5,17.021309
-1.420067,7,17.02149
-3.029703,5,17.025478
-3.72975,4,17.027618
-5.359979,4,17.027675
-0.63787,7,17.027825
-1.445747,5,17.031742
-2.559624,2,17.032109
-3.798376,6,17.033913
-0.024653,7,17.034174
-0.7285,4,17.036441
-5.967682,5,17.03844
-1.906532,4,17.04269
-5.605718,9,17.04483
-2.119597,3,17.04503
-5.118577,8,17.049162
-5.212751,8,17.049239
-1.202388,5,17.055158
-1.465119,9,17.055605
-0.6139,6,17.057773
1.631377,13,17.061906
-2.279194,20,17.064037
-2.403091,8,17.066128
6.373681,11,17.066145
-8.273015,9,17.068147
-2.496656,5,17.068466
-5.077473,3,17.070563
-1.628491,4,17.07065
-4.383317,8,17.072664
-5.382781,8,17.072753
-4.666645,4,17.07865
-1.597802,6,17.081052
-2.636579,5,17.083232
3.053422,8,17.083235
-3.881494,6,17.083271
-5.23089,7,17.083302
-2.28072,3,17.085654
-4.488326,11,17.089715
-2.356995,3,17.089942
-1.767307,4,17.092091
-1.490605,10,17.094355
-4.151633,6,17.096599
-4.258318,7,17.100533
1.568924,9,17.102582
-2.414388,6,17.102702
-0.389204,6,17.102774
-2.405596,2,17.106906
-2.211589,6,17.108972
-2.516458,5,17.112962
-3.458297,11,17.115073
3.285404,10,17.115109
-0.207452,9,17.119191
0.637558,5,17.123057
-3.014334,4,17.12331
-3.902838,9,17.127118
-1.351282,4,17.127298
-3.778696,12,17.127488
4.80363,11,17.129289
3.252829,23,17.129607
-3.580307,8,17.131888
-2.580696,3,17.134068
-0.926966,5,17.134187
0.900241,5,17.134353
-4.929675,5,17.138339
-4.865186,4,17.138435
-2.508286,5,17.140431
-2.668556,3,17.140526
-2.17608,4,17.140653
-3.834286,3,17.146764
-0.391485,9,17.146867
-5.207828,8,17.154789
-3.523044,7,17.155031
-3.631003,4,17.15508
0.262145,7,17.155142
-2.403906,11,17.157309
0.142927,12,17.159398
-2.757912,3,17.161474
-2.977045,3,17.161664
-3.275645,9,18.580571
-0.55263,5,18.580659
-1.532336,6,18.597753
-1.624868,4,18.600119
-1.999972,5,18.607515
3.739699,8,18.609416
-4.952345,5,18.611553
-5.641141,7,18.611668
-0.959882,7,18.613739
4.549063,11,18.614033
-0.326733,5,18.618205
10.323313,23,18.618349
-2.770556,5,18.620491
-3.192946,6,18.624801
-11.593963,17,18.624852
-0.577953,6,18.631212
-1.324774,7,18.63352
-5.124879,6,18.633543
-5.322948,12,18.640227
-4.44943,7,18.640369
-2.424825,14,18.642366
2.296592,5,18.64438
-0.372302,5,18.644516
-0.419723,7,18.654225
7.00037,15,18.656243
15.692051,20,18.656313
-0.271701,7,18.658633
-1.939853,5,18.664834
-2.663109,12,18.668919
-0.791257,9,18.675223
7.591709,17,18.677148
1.71308,11,18.679292
-1.769855,19,18.679306
-1.713872,12,18.683418
-3.360046,9,18.687387
1.009892,6,18.691199
4.30334,12,18.699015
0.060832,10,18.699146
11.945905,15,18.706985
-1.478856,5,18.708906
25.966084,22,18.709055
0.883669,14,18.711403
-0.551801,13,18.713574
-2.982828,11,18.713664
2.399268,10,18.719876
-4.729721,8,18.723899
28.043562,46,18.726022
2.065739,9,18.728459
-0.161011,9,18.730377
0.852134,8,18.73052
-6.709588,5,18.734705
-1.578116,13,18.73687
-3.437642,6,18.740837
-3.813423,3,18.740934
-1.787589,3,18.747126
0.689152,6,18.749507
-2.506133,11,18.753428
12.462183,17,18.755533
-0.255146,7,18.755549
-2.195498,3,18.755565
-2.84506,3,18.761416
8.269516,18,18.763386
-1.162497,4,18.763442
-0.644404,9,18.76537
10.670459,18,18.767513
-4.112272,4,18.771332
-4.367599,3,18.773313
0.884039,9,18.779448
8.828431,14,18.7838
-2.299151,17,18.787832
-1.976772,7,18.787837
-5.275887,12,18.787925
-2.143568,6,18.795789
50.655189,40,18.795788
1.793684,13,18.797878
3.206802,8,18.803684
11.777135,19,18.803881
0.060797,6,18.807853
-2.498762,6,18.807921
1.994252,11,18.809981
0.424557,7,18.812136
-2.558908,6,18.816173
-0.470346,7,18.818098
-1.709739,3,18.818337
-3.63945,6,18.82032
2.905563,21,18.82309
-3.866785,4,18.825845
-0.907986,7,18.825907
-2.678655,3,18.826756
-3.091593,5,18.831553
-2.877445,5,18.833653
4.508735,12,18.835582
-4.161328,5,18.835912
-3.011271,4,18.839733
-0.13564,6,18.840042
0.405339,8,18.844199
-0.743958,3,18.850035
-3.178204,6,18.85239
-3.224976,10,18.854641
3.763121,32,18.856605
-1.545993,4,18.860551
-1.716255,13,18.862688
-4.424375,5,18.864891
-1.311451,5,18.866658
-2.085663,4,18.870873
16.807645,22,18.873027
-5.648531,13,18.877017
13.892968,18,18.877167
-2.220908,4,18.881222
-1.748827,8,18.883064
2.287722,12,18.885107
9.629468,24,18.885397
-4.272713,13,18.891427
-4.947675,9,18.895405
6.20214,12,18.895493
2.696653,11,18.899616
-2.541331,9,18.903712
0.063868,6,18.903779
0.073209,5,18.905637
-0.834307,13,18.907897
-0.098492,12,18.908022
-2.960079,2,18.909938
-0.092241,5,18.914156
-3.158014,4,18.916379
-5.40978,8,18.916398
4.4486,16,18.918343
2.572888,7,18.918481
-2.588104,6,18.920458
-0.976237,6,18.922625
-2.561909,5,18.924734
-3.074345,3,18.924827
-3.580307,4,18.926779
11.530008,16,18.928897
-0.6299,6,18.929152
-3.057443,6,18.934702
-4.430499,3,18.934918
-5.973635,6,18.936808
3.338397,10,18.936853
-1.500691,5,18.936894
-0.595483,5,18.93924
6.664203,9,18.943293
-1.366497,4,18.945143
-3.466403,4,18.947345
-1.921751,7,18.949509
-1.151857,14,18.949603
-2.529802,2,18.951517
2.52843,9,18.955589
-2.057631,4,18.957615
-0.556096,5,18.959702
1.24125,5,18.961839
0.493089,9,18.96191
-4.816079,15,18.965907
-3.763411,10,18.965919
-1.902128,4,18.968056
2.695297,9,18.973887
-2.671638,6,18.974105
0.79533,9,18.976169
-0.79735,5,18.976381
6.763984,21,18.980203
0.103611,7,18.980345
-2.880414,4,18.98446
-1.969958,7,18.988436
5.113096,11,18.990422
-1.910244,7,18.994398
5.425366,10,18.994487
1.908736,9,18.998378
-1.254242,18,18.998407
-3.7139,7,18.998722
-2.927318,6,19.003027
-1.186169,5,19.004996
-1.967059,3,19.00515
0.432033,4,19.007374
-1.756642,7,19.009567
11.62196,17,19.01185
-1.768921,4,19.01377
-0.054437,5,19.013931
0.510957,6,19.017914
0.974719,15,19.020074
-2.975176,6,19.022132
0.72034,6,19.029964
9.48051,15,19.030042
-5.031174,5,19.032018
-2.345074,6,19.032076
5.102386,12,19.032167
5.467875,10,19.03434
-0.543622,12,19.036477
0.337835,6,19.042547
2.429429,6,19.042577
-0.391772,5,19.042589
-4.242989,5,19.042655
0.742326,4,19.044996
0.693541,16,19.046943
-5.182841,7,19.047039
2.311744,6,19.047041
-1.276235,4,19.051227
-4.510962,6,19.055343
-2.999221,5,19.055449
-4.248073,5,19.057384
2.323752,7,19.05751
-4.257892,8,19.059672
-0.173206,7,19.061899
-2.225174,4,19.063897
-0.555282,5,19.065989
-0.60211,8,19.067979
2.969428,11,19.070035
-0.593383,5,19.070269
-3.179571,4,19.072261
-2.998773,3,19.07257
-1.377167,8,19.074466
-2.774697,4,19.076777
-2.376909,3,19.080919
-2.778679,4,19.080988
-0.511043,6,19.085178
-0.013967,14,19.087032
-2.325707,5,19.08715
-1.63491,3,19.087257
-1.392289,11,19.093095
5.552575,15,19.093287
4.079963,9,19.099138
-0.091083,14,19.099166
0.135516,8,19.103276
2.337665,9,19.103419
-0.891213,6,19.105576
5.249146,10,19.107619
-3.007375,7,19.107723
-4.942167,4,19.107755
-2.66531,4,19.112047
-3.078915,5,19.114215
-5.623519,6,19.118034
6.613358,15,19.118324
-3.341759,6,19.120395
-1.805501,6,19.124573
3.426549,8,19.124583
2.448849,15,19.13095
-1.791697,9,19.133047
-0.844809,13,19.135077
-4.167936,6,19.137078
0.463427,8,19.140984
-2.382801,6,19.142953
-5.042707,5,19.145159
1.645997,14,19.147139
8.435322,13,19.147233
-2.891893,3,19.150914
0.446877,10,19.153062
-3.019977,3,19.153297
-0.137788,10,19.157345
-1.789537,9,19.159287
3.399837,6,19.159552
-3.893138,3,19.159621
1.105847,9,19.161564
1.314936,6,19.165661
-5.357102,5,19.169684
-3.210807,7,19.171822
-3.794764,3,19.171873
-2.38225,12,19.176233
0.054582,5,19.182395
-0.99036,15,19.190206
28.879515,37,19.194012
-3.21141,6,19.194447
-7.192238,13,19.198631
0.689196,12,19.200868
0.955868,17,19.204939
-0.471157,8,19.206912
-3.85281,6,19.207023
-2.25577,4,19.209172
1.83262,9,19.213233
-3.254072,3,19.213338
19.062497,27,19.215459
-2.617497,6,19.217934
-0.668857,6,19.219899
-2.139701,9,19.22808
12.16798,32,19.228091
-3.113926,7,19.229993
-2.433035,2,19.231988
5.518676,9,19.232005
0.221996,16,19.232242
-2.509357,7,19.232324
-3.521599,4,19.238512
-3.143862,4,19.240441
3.93208,7,19.242399
10.715343,14,19.24255
-4.001138,5,19.242689
-2.237281,4,19.246614
-3.949605,7,19.24701
6.396061,14,19.248957
1.165494,10,19.253331
-2.256729,4,19.25531
-2.409171,8,19.257455
-0.197144,8,19.259407
-1.246375,6,19.259424
-5.597984,6,19.261381
-0.174198,10,19.263653
-0.208173,5,19.263686
0.162154,11,19.265773
-4.176633,3,19.265947
-0.980825,4,19.267873
-2.448294,6,19.267895
-1.613954,5,19.268091
-2.314204,3,19.270211
-3.898121,4,19.276159
-2.848656,3,19.276244
-1.332558,4,19.276351
-3.190994,5,19.278325
-6.420468,8,19.280223
-1.731529,8,19.2821
-2.427131,4,19.284298
-3.444689,4,19.286394
-1.722966,6,19.288345
1.719167,11,19.288347
-2.000267,5,19.292254
-3.190613,8,19.292314
-1.129886,7,19.294384
-0.635966,5,19.302001
-1.850551,8,19.302165
2.100568,8,19.304287
-1.363874,9,19.306557
0.420746,9,19.310594
-0.832117,5,19.312516
-1.530633,4,19.312923
3.215867,11,19.316863
7.580451,16,19.316993
14.05811,27,19.317066
-1.647678,4,19.325405
-4.866719,7,19.327553
-3.27884,8,19.329869
2.950823,7,19.331839
2.567884,16,19.33995
-0.767853,6,19.342044
-0.458855,6,19.34407
14.436101,17,19.345995
-4.030703,10,19.346204
3.736346,16,19.350365
-3.473564,23,19.350365
-2.085616,3,19.352619
-0.375148,7,19.354719
-2.163183,3,19.356818
-4.465002,7,19.360724
7.246181,17,19.36265
-4.545525,6,19.362804
-1.083252,9,19.362976
-0.348859,6,19.369062
-2.126966,13,19.369225
-3.049356,9,19.371397
2.49453,9,19.373307
-1.462123,4,19.377504
3.630855,10,19.38357
0.334243,10,19.383623
-8.143358,9,19.387613
-2.864342,12,19.387633
-0.376154,2,19.387823
-4.178793,9,19.389884
-1.680644,6,19.389918
-2.755063,5,19.397674
-4.100713,5,19.397713
-2.481152,5,19.399694
0.348179,6,19.401867
2.360279,15,19.404185
-0.901837,13,19.41018
-1.725449,7,19.412237
11.844241,25,19.412285
-1.034146,5,19.412349
-2.123084,4,19.41241
-0.247749,9,19.418311
-3.294369,3,19.418382
-2.271654,6,19.424301
-0.164494,8,19.426329
12.470193,20,19.428304
-4.717684,8,19.42852
-2.243741,6,19.430399
-3.763227,7,19.432513
-0.731672,3,19.434679
-3.026803,6,19.438713
-3.488197,6,19.442664
-3.170952,4,19.442964
-3.243103,3,19.445008
0.136316,16,19.445026
-0.908194,8,19.445235
3.696483,11,19.44716
14.444588,25,19.449278
1.252298,9,19.451641
3.165227,6,19.455487
-3.826558,6,19.457561
-0.030151,6,19.463497
-1.237714,11,19.469434
-4.372894,6,19.469894
8.921398,13,19.471709
10.21856,15,19.47374
5.77298,10,19.475751
5.137808,14,19.477839
2.266964,8,19.479817
-1.384519,5,19.47997
-4.192197,9,19.491967
2.33564,11,19.493904
-1.637138,8,19.494032
-0.965027,8,19.496369
0.688324,12,19.500271
-2.258111,4,19.502129
-1.453374,5,19.504535
1.474465,18,19.506423
-3.933892,7,19.506465
-3.115828,7,19.510285
0.024228,4,19.510318
-0.931971,4,19.512314
-1.837836,4,19.514303
4.252622,17,19.514422
4.667465,9,19.518479
-0.400299,4,19.522491
-3.536866,6,19.524608
-1.332793,4,19.526654
3.742996,11,19.53226
-3.508595,3,19.532464
-4.118967,4,19.53247
6.579539,14,19.534578
-1.115564,11,19.5369
57.039116,46,19.539008
-1.292019,4,19.544664
1.849175,6,19.544739
-0.629855,5,19.544953
2.458439,7,19.546933
-5.026317,5,19.549129
-3.688518,13,19.54922
-3.275627,9,19.551253
-0.951099,5,19.555383
-2.083851,4,19.559281
-3.613207,5,19.559359
16.271234,25,19.561231
-1.076617,5,19.565221
-3.544283,10,19.569603
-0.483434,12,19.571735
-0.808771,7,19.57385
6.23677,15,19.575789
0.156937,7,19.575873
-2.625384,6,19.577744
-0.903527,4,19.577965
-2.940967,10,19.579992
4.45096,18,19.581989
-1.277202,5,19.581997
7.349123,9,19.593638
-1.303258,6,19.593931
-1.127245,9,19.596032
-3.52765,3,19.600255
-8.236717,10,19.602189
-1.552741,7,19.608017
0.683969,6,19.608023
-1.847204,4,19.610019
8.935824,18,19.612063
8.695928,19,19.618323
14.493715,23,19.620491
-1.751785,12,19.624545
0.273425,9,19.628539
0.575155,5,19.630644
-5.151098,11,19.630733
1.423232,11,19.630793
26.326197,28,19.635003
-2.637629,2,19.635193
-1.690771,9,19.637243
-2.787763,4,19.64336
-0.370438,9,19.647426
1.272366,8,19.651567
-0.841683,11,19.653651
-1.077677,5,19.653695
-0.753053,8,19.653756
11.430897,21,19.655794
3.775998,12,19.655969
-0.731578,5,19.658006
-0.370723,4,19.661998
-3.436944,4,19.663941
-4.004808,4,19.664109
-4.076596,5,19.671677
-6.707145,11,19.675534
-7.247631,10,19.677514
24.205335,28,19.681435
8.171677,15,19.681518
-3.279696,3,19.68174
-2.898488,3,19.683801
10.732638,14,19.691739
-0.930882,5,19.691847
4.92511,11,19.693887
0.701727,7,19.695897
0.62183,23,19.700022
-3.5163,5,19.701932
3.395904,9,19.702045
19.098959,20,19.704101
-1.819585,4,19.704308
-2.249915,5,19.710309
-4.478394,8,19.710409
-4.624536,10,19.712472
-2.533877,5,19.712649
-2.155111,5,19.712791
0.493878,16,19.715331
-1.745314,3,19.719534
-2.471834,5,19.721753
0.77604,6,19.72381
-1.797814,10,19.725873
-0.898214,12,19.729787
-0.746259,4,19.729968
1.964082,8,19.730093
-2.489397,9,19.732155
0.841767,7,19.734381
-3.209426,6,19.73831
-7.81036,7,19.73836
-2.744204,2,19.738421
-1.53764,2,19.742392
-1.364967,5,19.742486
-0.970803,14,19.744668
1.869746,8,19.746742
2.016479,10,19.75089
2.744231,11,19.752905
-3.648619,7,19.752933
0.538615,8,19.758879
-0.9325,7,19.758945
-2.454258,4,19.759104
-6.056086,11,19.761084
0.675892,9,19.761233
-3.71558,5,19.771188
-2.273033,6,19.77125
1.565777,12,19.771338
3.250431,10,19.773338
0.746916,6,19.773433
-4.27648,3,19.777611
-1.565823,6,19.783603
-1.471981,5,19.783622
-1.07584,12,19.783828
-0.190043,16,19.785689
-0.572703,4,19.785979
-0.287985,4,19.791938
-2.15925,5,19.793968
-4.169588,4,19.794008
0.115401,11,19.796038
-1.08032,5,19.804111
0.490118,5,19.806051
16.229261,17,19.806216
-5.105071,7,19.80849
13.291472,26,19.812778
0.813665,13,19.81284
5.744656,11,19.814919
-2.254402,6,19.819218
-2.81145,7,19.821259
-3.918767,6,19.825323
-1.654507,7,19.827422
-2.50209,9,19.827437
0.694259,13,19.831293
0.476296,7,19.833377
5.384463,10,19.835324
1.413071,6,19.839503
4.769529,9,19.843718
0.082453,7,19.845591
-2.483821,9,19.845634
-3.93135,5,19.845852
5.187772,7,19.847735
-1.448453,3,19.851699
-2.299558,8,19.861333
-1.053101,11,19.861521
0.903386,9,19.861527
11.26061,23,19.867262
-3.95548,10,19.867413
-0.870597,5,19.871137
-5.932716,5,19.871258
48.537209,44,19.873396
-3.791299,5,19.877471
-1.018639,6,19.879578
-1.490747,4,19.879604
11.556819,18,19.881494
-3.067232,6,19.883637
4.463505,19,19.889585
-1.695275,14,19.889794
4.556132,10,19.899686
5.377277,11,19.899745
-3.028137,4,19.907488
0.759299,14,19.907543
5.304426,17,19.907584
4.817092,14,19.909718
3.240213,12,19.913724
4.187076,15,19.913949
-3.339431,3,19.915951
-3.236952,5,19.917869
3.484708,9,19.918214
-4.673138,3,19.920325
-1.900817,7,19.922408
1.98723,6,19.930326
-2.354334,6,19.930589
-7.171139,8,19.932469
-2.64724,3,19.936429
1.338747,8,19.938383
-10.348842,12,19.938422
4.420726,17,19.942406
-1.851744,4,19.944399
33.470367,28,19.946497
0.186025,8,19.94862
-4.779762,6,19.950756
-1.529599,4,19.95267
-1.344766,11,19.952836
1.443379,8,19.955034
0.678861,5,19.956987
-1.382261,4,19.957013
-1.544564,8,19.959108
-3.202383,3,19.959174
-2.621601,4,19.959191
0.332547,5,19.963059
-2.539488,4,19.965226
-1.609661,7,19.969123
-2.502018,5,19.969332
-2.523477,6,19.971313
-2.077151,5,19.97331
-0.292363,4,19.973541
11.791665,29,19.979273
-3.135474,10,19.979471
-1.932753,3,19.979539
-3.634359,5,19.979563
-1.746083,11,19.979602
-1.834368,6,19.983555
-2.05956,10,19.989663
-1.225794,5,19.989732
-4.828446,6,20.001642
0.834706,12,20.007604
3.028864,9,20.007731
-5.541353,15,20.009796
-1.502895,4,20.009821
4.070332,16,20.011994
1.154491,16,20.012202
6.235688,21,20.016187
-2.893308,3,20.016319
-1.026883,5,20.018419
-0.102559,5,20.02025
-3.457126,4,20.020322
-3.427689,4,20.020538
1.686284,8,20.024504
11.59648,22,20.024525
-1.274934,4,20.026702
-2.11972,4,20.028734
-2.055378,5,20.034843
-3.252841,9,20.039111
2.90897,12,20.041195
-6.896263,13,20.043325
6.756259,12,20.051579
-5.449724,5,20.053695
-10.046836,13,20.056025
-4.673805,18,20.058073
-3.234819,4,20.064006
-0.80267,6,20.06404
10.064896,12,20.064049
-3.967807,20,20.066154
13.091687,16,20.068327
-3.507237,10,20.074317
0.564717,8,20.074354
-1.559562,6,20.076429
1.313092,7,20.078737
-0.847467,3,20.081026
10.381392,20,20.083153
-4.312207,9,20.083164
-0.311836,5,20.085242
-1.558029,10,20.087143
-1.851246,4,20.087373
-1.928621,5,20.091398
-5.20505,6,20.095456
-3.38782,4,20.095512
-2.346597,13,20.095567
0.840948,6,20.099378
-1.813862,4,20.103533
-1.43714,10,20.105541
-6.442449,6,20.107603
-0.45393,8,20.107624
-2.690727,15,20.107657
-1.93576,5,20.109605
2.087929,14,20.111813
-1.003036,3,20.113932
-1.759764,3,20.113942
-2.828097,5,20.113973
-1.623223,6,20.118223
-0.226001,7,20.122391
0.230305,7,20.124561
-0.530518,7,20.128587
1.038573,17,20.13052
3.134046,6,20.130642
-0.303124,9,20.132617
-1.555728,10,20.132632
-2.620355,3,20.134897
-2.420104,4,20.138866
-2.246729,8,20.139075
6.30707,13,20.141217
-2.715257,5,20.143494
-1.564454,4,20.147353
-2.850502,4,20.147573
-2.968569,2,20.15162
4.113589,10,20.151673
-0.120946,10,20.153766
-2.741022,5,20.161689
-10.461033,10,20.161712
-4.623637,9,20.16175
7.493741,14,20.163783
-2.796112,6,20.163813
2.917864,20,20.165703
0.171728,11,20.169567
-2.673613,5,20.173588
-3.423081,4,20.1736
-1.88151,7,20.175783
-0.148311,8,20.177841
-0.449655,6,20.182108
3.671435,11,20.184205
-0.654202,6,20.190061
-5.178122,13,20.190211
-2.397692,4,20.192313
2.909015,9,20.194269
-6.052285,6,20.194427
-4.543789,5,20.20053
0.164239,5,20.202581
-1.917205,4,20.202794
2.788262,15,20.205072
-2.827672,5,20.205095
4.998001,9,20.209323
-1.715527,3,20.21566
19.593151,30,20.215703
-0.637252,21,20.217905
0.680335,8,20.221777
2.844778,8,20.222104
-2.813775,3,20.222199
2.059966,11,20.226423
-1.962108,5,20.232739
0.286117,9,20.23516
0.578375,17,20.237258
-4.341302,6,20.23927
-4.573482,8,20.239352
-4.073293,9,20.241247
-1.033995,3,20.243643
-2.071799,5,20.249321
-0.635726,9,20.251495
-1.801986,8,20.251541
-8.077692,17,20.253416
1.013976,6,20.25344
-3.540155,3,20.255756
0.972936,9,20.257714
0.154754,4,20.259671
-1.986425,4,20.259737
10.987673,28,20.261708
-1.990141,5,20.263763
