# {"t_start": 1587022198.6629272, "env_id": "DartHopperPT-v1"} 
r,l,t
1615.051306,404,8173.773826
4013.352241,825,8174.803345
2729.111825,602,8175.360644
1015.098075,269,8175.597395
1674.505707,448,8176.011928
3195.564691,782,8177.0086
436.873621,187,8177.173285
1292.21428,377,8177.534041
1540.413118,415,8177.952385
795.860251,278,8178.221093
411.797146,154,8178.367948
791.380139,214,8178.552968
90.06863,43,8178.590036
486.1594,207,8179.089632
2172.414278,603,8179.657952
3986.70346,1000,8180.669407
586.290438,254,8180.908962
485.441118,177,8181.374463
256.698592,115,8181.47524
324.388785,146,8181.601586
4049.993642,1000,8182.56136
256.32896,118,8182.668321
3851.397003,1000,8183.914202
3017.338573,813,8184.648438
710.58922,231,8184.859415
4954.611154,1000,8186.142311
1034.699558,239,8186.362529
4571.977001,1000,8187.255318
5.088129,10,8187.266904
2760.742234,575,8188.029879
612.774344,193,8188.210355
1804.141431,429,8188.590673
951.323065,305,8188.867391
737.294706,333,8189.205832
3773.037216,972,8190.386244
4927.876773,1000,8191.321773
1339.1133,405,8191.768986
2775.300005,651,8192.631734
903.901095,278,8192.873857
1923.870005,520,8193.355531
4020.681232,1000,8194.570603
1245.275103,408,8194.958695
902.842293,279,8195.205206
534.991051,190,8195.386847
226.010514,121,8195.492126
702.472826,274,8195.733725
1050.354746,317,8196.025815
4394.862914,1000,8197.244864
1257.048025,358,8197.573203
331.020309,134,8197.701043
424.800794,169,8197.850382
3931.30805,1000,8199.146173
1210.480552,309,8199.423295
434.442069,183,8199.586726
945.768834,314,8199.862541
1512.455024,404,8200.215756
336.129169,153,8200.615124
1935.673116,469,8201.041228
573.054008,233,8201.245754
4514.469361,964,8202.105507
1643.328514,441,8202.810172
583.651693,253,8203.027821
483.264517,220,8203.22254
2711.945331,804,8204.047866
264.380571,125,8204.154551
4573.519043,1000,8205.391144
728.727534,218,8205.633414
3072.039111,771,8206.325687
551.70647,208,8206.50615
115.985342,54,8206.556729
596.693293,196,8206.73317
3512.729659,895,8207.894548
880.402552,352,8208.208148
1891.097148,460,8208.661145
1803.508446,533,8209.511974
698.211039,227,8209.802068
2068.449803,521,8210.33622
1144.849926,318,8210.633878
4189.187167,1000,8211.965309
1445.887145,347,8212.282407
374.274693,153,8212.426082
628.115821,228,8212.621697
4622.671181,1000,8213.564599
207.871714,109,8213.996649
3746.630548,728,8214.681829
2377.300144,569,8215.216899
856.479942,274,8215.466764
484.132246,221,8215.668011
1308.294702,385,8216.303164
361.698726,192,8216.472789
14.898117,18,8216.489635
968.245702,318,8216.779065
4082.785991,1000,8217.804282
554.043021,209,8218.279219
952.487666,331,8218.579197
2805.412106,650,8219.172999
4433.81681,1000,8220.395739
324.482852,127,8220.516418
174.134411,97,8220.606904
220.307818,119,8220.719523
1037.509334,318,8221.052408
2372.694078,646,8221.672975
332.24573,150,8221.806257
1593.957645,470,8222.285327
320.431155,127,8222.673149
1627.796388,422,8223.197744
1283.234703,358,8223.524891
1507.347338,420,8223.905298
1166.087144,298,8224.190801
4573.135805,1000,8225.411947
4373.779559,1000,8226.31649
423.066112,175,8226.468098
4166.509828,1000,8227.705624
2369.235677,562,8228.235119
870.687038,249,8228.454858
3961.689303,1000,8229.773838
270.698712,137,8229.894346
582.354513,210,8230.08941
333.978369,129,8230.205795
1014.998518,302,8230.491632
4237.995771,1000,8231.700499
45.349391,49,8231.745565
1142.403514,337,8232.055939
1043.278146,346,8232.418014
825.580953,278,8232.656804
1612.400438,459,8233.104392
714.955005,255,8233.639838
2343.331684,665,8234.287706
1566.623269,435,8234.704922
549.360476,209,8234.919084
4473.090111,980,8236.168231
4162.093993,1000,8237.103772
101.444027,48,8237.149629
204.950079,118,8237.250693
199.051398,96,8237.332858
723.751563,258,8237.570526
663.097325,237,8238.141189
2381.427473,569,8238.705128
4327.727623,1000,8239.651755
4470.870912,1000,8240.968187
562.209935,280,8241.264795
588.769984,224,8241.532241
292.489222,130,8241.644348
1097.126783,330,8241.987905
3735.180696,868,8243.080297
844.31923,266,8243.330827
2090.839154,556,8243.878599
505.836888,193,8244.051684
2682.503349,632,8244.904995
881.23218,284,8245.165298
2018.376883,529,8245.653702
4081.666162,951,8246.596674
2567.607141,641,8247.546089
2658.334018,671,8248.202748
4296.941477,1000,8249.406156
319.302315,142,8249.53301
1366.484487,393,8249.919483
150.582382,85,8250.036281
1568.263604,403,8250.385305
1263.184441,364,8250.716044
2523.681486,637,8251.602669
2026.705125,560,8252.141866
126.941076,63,8252.204258
1440.692836,409,8252.623347
1386.803143,375,8252.95616
633.220712,213,8253.167639
2001.159603,508,8254.09124
1407.78468,375,8254.461256
1294.645365,368,8254.790502
1785.344657,449,8255.195123
277.163075,138,8255.320666
3.403882,8,8255.328514
222.671531,110,8255.425234
1597.165671,433,8256.161152
2382.905045,688,8256.793079
321.735262,139,8256.952781
4569.807832,1000,8258.207577
10.138197,17,8258.225998
564.619179,204,8258.406258
1405.669732,396,8258.765131
675.093121,214,8258.973758
1377.280372,385,8259.317475
1975.236329,528,8259.805544
483.669176,184,8259.967903
1696.996162,408,8260.683338
289.707036,124,8260.798163
3930.08729,1000,8261.89366
915.498934,266,8262.126699
2982.979851,714,8263.102165
412.377657,174,8263.261978
4288.03071,1000,8264.173348
261.177564,114,8264.277141
502.582622,203,8264.727679
523.551091,212,8264.923343
179.421497,89,8265.003013
622.007198,194,8265.177581
3486.203372,811,8265.979646
2000.905849,584,8266.597798
662.968747,224,8267.140554
2240.758463,518,8267.598914
588.873005,202,8267.791644
578.819846,239,8268.007701
477.15813,171,8268.156058
652.788375,214,8268.360734
1127.821765,314,8268.63338
593.790773,204,8268.869031
587.485201,213,8269.327833
156.042899,86,8269.407857
2079.702379,646,8270.011421
1225.138233,322,8270.305619
3.774086,8,8270.314041
354.028942,156,8270.462388
1333.535971,360,8270.799586
339.680607,141,8270.930388
4314.490351,1000,8272.14697
1200.673828,370,8272.493889
94.948828,47,8272.535183
125.236482,63,8272.593553
1085.386545,327,8272.891305
1413.811799,408,8273.59924
1099.731784,319,8273.911189
1021.047823,409,8274.320166
425.867026,159,8274.466854
1295.691516,357,8274.811582
1737.868827,427,8275.205249
1749.061199,446,8275.980017
461.606927,178,8276.132849
318.185166,155,8276.264917
527.757841,181,8276.422091
1159.302949,356,8276.739982
1399.51483,383,8277.085439
554.907029,229,8277.292743
1000.77793,327,8277.905856
823.675334,251,8278.130416
1435.411537,377,8278.495548
1475.458863,428,8278.876972
1379.463757,391,8279.220798
4219.771913,1000,8280.418486
4640.046214,1000,8281.344497
3390.14124,830,8282.472896
574.965608,214,8282.689183
603.244766,198,8282.880866
1022.321893,333,8283.185372
1315.326716,353,8283.500307
439.162856,159,8283.642324
1451.740045,450,8284.352747
900.423978,352,8284.682774
500.181517,176,8284.837911
857.077371,275,8285.140618
1901.382828,537,8285.626233
2638.503442,637,8286.5197
1702.871423,477,8286.942011
519.888427,193,8287.120943
3496.572702,945,8288.095926
1704.496296,372,8288.470044
244.368771,111,8288.845181
4389.719374,1000,8289.829667
1970.892823,529,8290.359022
3186.045662,671,8291.289746
473.676163,208,8291.471019
4825.306515,1000,8292.398656
1310.204588,375,8292.748815
996.007565,306,8293.313929
4125.547097,978,8294.356724
1303.293926,366,8294.721808
296.508203,132,8294.838763
549.302666,219,8295.034468
4114.550733,863,8296.230676
4122.98411,920,8297.130315
273.137077,130,8297.253624
681.11621,259,8297.817856
1822.860062,465,8298.25091
798.954514,241,8298.484252
25.031008,28,8298.510563
2074.031624,534,8299.023073
321.806494,127,8299.1402
2451.195687,693,8300.06047
3962.62163,889,8300.973991
1321.006706,399,8301.361089
5.600557,13,8301.374959
1586.045659,450,8301.790086
4402.048275,1000,8303.033205
1020.25111,328,8303.341115
767.079342,246,8303.569215
316.925058,128,8303.680298
1475.061768,411,8304.32357
2837.184847,670,8304.935321
112.839881,65,8304.996579
292.972571,134,8305.116473
4513.301745,1000,8306.129834
1819.642695,475,8306.881196
4190.294194,1000,8307.83193
438.131154,190,8307.997913
2675.482432,661,8308.862054
1163.99078,323,8309.153779
826.684529,270,8309.398495
573.870849,204,8309.587241
2115.886645,498,8310.031947
422.448949,185,8310.192092
4575.408743,1000,8311.31652
2924.957898,675,8311.975456
768.577639,247,8312.196806
3803.78034,792,8313.155629
778.874233,289,8313.423127
625.070929,271,8313.650376
622.28913,204,8313.871927
4173.786119,1000,8315.101945
101.947468,49,8315.147582
4061.955814,1000,8316.135247
819.498983,261,8316.374843
1035.955018,282,8316.650643
3.903916,8,8316.658986
816.040114,256,8317.226756
763.909757,312,8317.604531
511.660145,211,8317.847822
30.989232,52,8317.899002
997.908007,308,8318.217624
2054.427399,550,8318.95184
810.327329,270,8319.18771
1057.205439,336,8319.808174
4667.547178,1000,8320.784393
4339.055262,1000,8322.017913
187.255397,93,8322.10206
4561.712111,1000,8323.055234
1149.517877,327,8323.356967
1248.00689,351,8323.676869
852.42864,237,8324.214453
514.049634,185,8324.411558
222.941149,116,8324.513604
563.475489,192,8324.690122
1074.00852,368,8325.022153
964.003532,327,8325.39758
199.83313,106,8325.493016
99.51419,72,8325.556636
2299.343976,607,8326.441427
345.459995,149,8326.585211
664.199149,253,8326.807973
791.644764,263,8327.088726
4368.056836,1000,8328.068327
665.17059,223,8328.283117
4304.069651,940,8329.482373
2378.519108,705,8330.17639
212.19824,105,8330.274096
1025.259582,341,8330.95267
5034.155498,998,8331.858483
3337.092286,904,8332.731637
272.506106,129,8333.15637
312.29913,133,8333.314763
1429.89423,368,8333.649092
3147.194689,874,8334.444235
722.027966,253,8334.67381
1429.022761,424,8335.399539
2771.862943,670,8336.067861
11.245635,30,8336.101065
3310.965583,853,8336.981298
4416.017469,1000,8338.239829
280.612071,119,8338.343624
1060.502551,313,8338.644242
593.474698,190,8338.856239
456.030625,199,8339.082158
4792.645217,1000,8340.315011
3078.761374,678,8340.959971
1645.307816,428,8341.372352
1327.90088,393,8341.811607
219.066531,108,8342.191799
1014.539222,284,8342.451
3498.640087,762,8343.138588
646.95906,213,8343.344752
2004.699611,586,8343.888825
1570.644406,406,8344.569247
727.384619,207,8344.753832
1679.095486,480,8345.200095
3846.574066,939,8346.05647
1423.900242,389,8346.809461
4450.749694,963,8347.67809
414.321932,175,8347.841903
130.770398,75,8347.907546
19.841333,33,8347.935667
4271.538295,1000,8349.223404
2752.155498,623,8349.86403
774.087088,250,8350.090008
766.620754,297,8350.350083
1303.403207,382,8350.998355
1962.499054,500,8351.469429
302.334678,124,8351.586386
289.902475,146,8351.719017
167.280312,90,8351.843652
1618.923749,420,8352.269719
252.521867,116,8352.375671
1215.376878,398,8352.73031
1395.20517,383,8353.339893
3736.566856,824,8354.092643
4666.215001,1000,8355.381708
203.888493,98,8355.468627
204.095149,102,8355.580279
2579.665078,680,8356.22944
586.803613,221,8356.422898
915.113437,284,8356.690066
32.564739,42,8356.728104
-0.45094,11,8356.738117
1763.489179,515,8357.529762
1555.570939,466,8357.981295
3119.186991,711,8358.638741
1078.100665,283,8358.884116
571.532114,211,8359.073448
4081.885686,1000,8360.325706
877.044621,265,8360.573775
1335.475991,423,8361.042827
4912.717849,1000,8362.345958
1380.042755,396,8362.757806
4557.367928,1000,8363.67588
544.138909,187,8364.144195
1000.626834,346,8364.476205
884.243716,246,8364.699528
1966.682384,627,8365.272545
1740.597007,444,8365.67584
679.432611,242,8365.886936
2826.13,672,8366.930402
2070.533274,496,8367.370024
1407.924365,404,8367.744439
99.702284,58,8367.797159
2825.273421,838,8368.836732
528.936442,208,8369.027853
1362.187492,377,8369.379248
209.089451,112,8369.484366
1981.560175,519,8369.991777
3.980719,8,8370.000552
554.003181,203,8370.190162
1336.787497,374,8370.859531
1661.412771,421,8371.241981
1982.724844,508,8371.723244
1260.422855,345,8372.033362
3740.76012,851,8373.221726
2809.754172,767,8373.999881
1360.79563,468,8374.435157
852.043265,253,8374.667853
139.458077,81,8374.759026
3186.614045,738,8375.78266
508.555852,198,8375.961339
1909.809064,562,8376.491244
504.208916,223,8376.688975
4033.284345,1000,8377.932362
1153.688137,304,8378.236652
1099.173759,317,8378.529056
4203.79554,1000,8379.847261
822.424934,291,8380.118668
1567.765232,399,8380.538553
4251.390633,1000,8381.504902
879.95269,269,8382.025039
4542.882231,1000,8382.996984
3555.977551,898,8384.134608
4555.884119,1000,8385.202218
1098.616222,317,8385.533724
1725.542218,454,8386.022302
1053.377702,297,8386.588712
653.322323,228,8386.793301
4937.797801,1000,8387.712393
277.079866,138,8387.836657
578.858032,193,8388.014054
4162.699658,1000,8389.213261
180.569174,98,8389.303502
2969.527457,670,8389.880926
2456.885195,569,8390.746914
1907.95601,518,8391.211405
3522.224007,1000,8392.104538
1655.118638,437,8392.758143
1235.989979,396,8393.110214
221.259307,107,8393.20204
2358.538437,601,8393.717345
695.602046,253,8393.947755
87.07869,56,8393.997467
1393.509764,397,8394.341246
483.312787,195,8394.768118
1626.218945,459,8395.168264
1152.481933,346,8395.471321
410.729253,168,8395.612445
2735.792622,712,8396.290133
379.336453,160,8396.436502
1595.884307,385,8397.06701
3342.010118,895,8397.947433
1933.293173,436,8398.344238
4068.279005,1000,8399.699242
2728.561592,652,8400.333522
2877.940538,794,8401.388753
3943.350613,1000,8402.425767
4195.041147,1000,8403.80104
2118.281863,519,8404.299096
1388.755469,364,8404.635512
688.130689,235,8404.833897
337.011942,129,8404.949177
4303.922096,1000,8406.149868
1151.590862,326,8406.437072
745.234227,287,8406.701953
4416.978586,952,8407.568108
4559.800342,1000,8408.766419
1055.224372,347,8409.166928
635.50221,233,8409.369066
3990.500354,1000,8410.572076
590.609318,190,8410.738367
387.499995,158,8410.879144
192.818514,92,8410.960211
513.34572,208,8411.139802
3531.799881,866,8411.923439
4742.575192,953,8413.085983
2086.083533,553,8413.588841
1685.999974,408,8413.958138
2085.971498,512,8414.794013
4781.745861,1000,8415.813002
519.556037,198,8415.994417
3371.788954,1000,8417.230602
852.972536,261,8417.475946
325.375212,156,8417.616369
1671.13205,390,8417.956975
4059.131375,1000,8419.109959
3217.237347,797,8419.930934
339.218304,147,8420.058396
1029.864826,343,8420.382748
751.60693,242,8420.593741
25.244556,31,8420.621768
395.93503,160,8421.132455
4336.274767,1000,8422.032889
2925.497309,755,8422.749832
500.315776,218,8423.264863
4277.445555,1000,8424.188999
1796.115439,458,8424.626959
4847.131877,1000,8425.87594
1040.617622,301,8426.235597
3216.050154,713,8426.885258
2002.792824,520,8427.674997
553.493698,214,8427.875395
2641.529599,594,8428.459992
512.443852,218,8428.674289
232.352313,146,8428.814326
290.264272,126,8428.931419
2575.642953,601,8429.521165
3183.088261,827,8430.623866
732.311745,236,8430.840078
3466.278248,894,8431.652742
2402.860607,614,8432.63164
739.811515,259,8432.878423
3.557674,8,8432.887003
177.452168,90,8432.977331
2328.905116,676,8433.638934
4053.585614,1000,8434.857077
2393.262511,631,8435.512373
2090.886353,549,8436.014201
2056.420487,624,8436.856599
354.742127,136,8437.015489
2255.386492,500,8437.520659
165.794679,84,8437.599013
2430.33856,663,8438.309396
2778.379645,656,8439.26452
3844.482965,1000,8440.204544
1785.33743,532,8440.737853
561.917884,199,8441.235804
2741.894531,728,8441.911486
2730.368968,962,8442.824108
4810.220782,1000,8444.145164
714.009451,293,8444.399893
273.513716,138,8444.523965
185.326137,99,8444.626071
2368.129856,627,8445.219561
520.196692,241,8445.733804
3683.449271,1000,8446.711972
684.375958,206,8446.895054
4384.260053,1000,8448.164368
3510.996787,877,8448.98587
197.796007,103,8449.079182
374.5223,159,8449.223985
1006.88255,295,8449.484648
3730.8026,859,8450.784041
820.958704,254,8451.018826
